id_namespace	local_id	project_id_namespace	project_local_id	persistent_id	creation_time	sample_prep_method	anatomy
tag:motrpac-data.org,2023:	90421015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90421015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90421015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90422015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90422015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90422015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90422015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90422015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90422015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90422015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90422015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90422015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90422015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90423015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90423015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90423015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90423015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90423015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90423015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90423015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90423015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90423015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90423015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90423015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90439015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90439015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90439015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90439015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90439015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90439015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90439015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90439015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90439015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90439015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90439015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90441015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90441015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90441015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90441015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90441015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90441015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90441015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90441015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90441015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90441015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90441015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90426015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90426015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90426015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90426015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90426015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90426015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90426015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90426015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90426015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90426015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90426015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90430015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90430015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90430015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90430015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90430015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90430015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90430015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90430015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90430015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90430015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90430015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90444015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90444015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90444015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90444015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90444015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90444015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90444015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90444015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90444015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90444015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90445015802	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90432015802	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90449015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90449015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90449015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90449015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90449015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90449015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90449015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90449015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90449015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90449015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90449015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90450015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90450015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90450015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90450015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90450015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90450015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90450015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90450015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90450015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90450015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90574015802	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90560015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90560015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90560015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90560015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90560015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90560015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90560015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90560015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90560015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90560015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90576015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90576015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90576015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90576015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90576015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90576015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90576015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90576015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90576015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90576015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90576015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90578015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90578015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90578015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90578015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90578015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90578015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90578015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90578015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90578015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90578015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90581015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90581015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90581015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90581015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90581015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90581015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90581015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90581015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90581015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90581015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90564015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90564015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90564015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90564015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90564015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90564015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90564015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90564015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90564015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90564015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90585015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90585015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90585015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90585015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90585015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90585015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90585015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90585015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90585015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90585015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90585015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90567015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90567015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90567015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90567015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90567015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90567015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90567015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90567015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90567015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90567015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90567015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90569015802	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90559015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90559015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90559015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90559015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90559015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90559015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90559015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90559015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90559015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90559015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90559015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90571015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90571015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90571015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90571015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90571015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90571015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90571015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90571015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90571015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90571015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90571015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90587015802	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	UBERON:0000948
tag:motrpac-data.org,2023:	90587015803	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	UBERON:0000948
tag:motrpac-data.org,2023:	90587015804	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	UBERON:0000948
tag:motrpac-data.org,2023:	90587015805	tag:motrpac-data.org,2023:	motrpac			OBI:0000615	UBERON:0000948
tag:motrpac-data.org,2023:	90587015806	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90587015807	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90587015808	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90587015809	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90587015810	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90587015811	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	UBERON:0000948
tag:motrpac-data.org,2023:	90587015812	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	UBERON:0000948
tag:motrpac-data.org,2023:	90217015202	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	
tag:motrpac-data.org,2023:	90217015203	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	
tag:motrpac-data.org,2023:	90217015204	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	
tag:motrpac-data.org,2023:	90217015205	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90217015206	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90217015207	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90217015208	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90217015209	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	
tag:motrpac-data.org,2023:	90217015210	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90218015202	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	
tag:motrpac-data.org,2023:	90218015203	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	
tag:motrpac-data.org,2023:	90218015204	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	
tag:motrpac-data.org,2023:	90218015205	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90218015206	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90218015207	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90218015208	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90218015209	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	
tag:motrpac-data.org,2023:	90218015210	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90222015202	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	
tag:motrpac-data.org,2023:	90222015203	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	
tag:motrpac-data.org,2023:	90222015204	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	
tag:motrpac-data.org,2023:	90222015205	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90222015206	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90222015207	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90222015208	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90222015209	tag:motrpac-data.org,2023:	motrpac			OBI:0002773	
tag:motrpac-data.org,2023:	90222015210	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
tag:motrpac-data.org,2023:	90223015202	tag:motrpac-data.org,2023:	motrpac			OBI:0003090	
tag:motrpac-data.org,2023:	90223015203	tag:motrpac-data.org,2023:	motrpac			OBI:0001862	
tag:motrpac-data.org,2023:	90223015204	tag:motrpac-data.org,2023:	motrpac			OBI:0003089	
tag:motrpac-data.org,2023:	90223015205	tag:motrpac-data.org,2023:	motrpac			OBI:0000366	
